0:0:0:0:0:0:0:1 - - [06/Dec/2017:12:27:01 +0530] "GET / HTTP/1.1" 200 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "-"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:30:13 +0530] "POST /api/authentication/login?login=admin&password=admin HTTP/1.1" 200 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAEs"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:31:08 +0530] "GET /api/authentication/validate HTTP/1.1" 200 14 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAEt"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:32:23 +0530] "GET /api/user_tokens/search?login=admin HTTP/1.1" 200 144 "http://localhost:9000/account/security/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAEu"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:32:28 +0530] "POST /api/user_tokens/generate HTTP/1.1" 200 80 "http://localhost:9000/account/security/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAEv"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:32:28 +0530] "GET /api/user_tokens/search?login=admin HTTP/1.1" 200 197 "http://localhost:9000/account/security/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAEw"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:32:41 +0530] "POST /api/projects/create?name=EFGH&project=EFGH HTTP/1.1" 401 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAEx"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:33:20 +0530] "POST /api/projects/create?name=EFGH&project=EFGH HTTP/1.1" 401 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAEy"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:33:21 +0530] "POST /api/projects/create?name=EFGH&project=EFGH HTTP/1.1" 401 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAEz"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:33:27 +0530] "POST /api/projects/create?name=EFGH&project=EFGH HTTP/1.1" 401 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAE0"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:33:32 +0530] "POST /api/projects/create?name=EFGH&project=EFGH HTTP/1.1" 401 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAE1"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:33:42 +0530] "POST /api/projects/create?name=EFGH&project=EFGH HTTP/1.1" 401 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAE2"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:33:49 +0530] "POST /api/projects/create?name=EFGH&project=EFGH HTTP/1.1" 401 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAE3"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:33:57 +0530] "POST /api/projects/create?name=EFGH&project=EFGH HTTP/1.1" 401 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAE4"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:33:57 +0530] "POST /api/projects/create?name=EFGH&project=EFGH HTTP/1.1" 401 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAE5"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:09 +0530] "GET /api/components/search_projects?filter=isFavorite&ps=1 HTTP/1.1" 200 77 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAE6"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:09 +0530] "GET /api/components/search_projects?ps=50&facets=reliability_rating%2Csecurity_rating%2Csqale_rating%2Ccoverage%2Cduplicated_lines_density%2Cncloc%2Calert_status%2Clanguages%2Ctags&f=analysisDate%2CleakPeriodDate HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAE7"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:09 +0530] "GET /api/organizations/search?organizations=default-organization HTTP/1.1" 200 144 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAE9"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:09 +0530] "GET /api/measures/search?projectKeys=ABCD%2CDemo1&metricKeys=alert_status%2Cbugs%2Creliability_rating%2Cvulnerabilities%2Csecurity_rating%2Ccode_smells%2Csqale_rating%2Cduplicated_lines_density%2Ccoverage%2Cncloc%2Cncloc_language_distribution HTTP/1.1" 200 684 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAE8"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:43 +0530] "GET /api/components/show?component=ABCD HTTP/1.1" 200 240 "http://localhost:9000/dashboard?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAE/"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:44 +0530] "GET /api/navigation/component?componentKey=ABCD HTTP/1.1" 200 815 "http://localhost:9000/dashboard?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAE+"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:44 +0530] "GET /api/project_branches/list?project=ABCD HTTP/1.1" 200 138 "http://localhost:9000/dashboard?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFA"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:44 +0530] "GET /api/ce/component?componentKey=ABCD HTTP/1.1" 200 476 "http://localhost:9000/dashboard?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFB"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:44 +0530] "GET /api/measures/component?additionalFields=metrics%2Cperiods&componentKey=ABCD&metricKeys=alert_status%2Cquality_gate_details%2Cbugs%2Cnew_bugs%2Creliability_rating%2Cnew_reliability_rating%2Cvulnerabilities%2Cnew_vulnerabilities%2Csecurity_rating%2Cnew_security_rating%2Ccode_smells%2Cnew_code_smells%2Csqale_rating%2Cnew_maintainability_rating%2Csqale_index%2Cnew_technical_debt%2Ccoverage%2Cnew_coverage%2Cnew_lines_to_cover%2Ctests%2Cduplicated_lines_density%2Cnew_duplicated_lines_density%2Cduplicated_blocks%2Cncloc%2Cncloc_language_distribution%2Cprojects%2Cnew_lines HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFC"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:44 +0530] "GET /api/rules/search?qprofile=AWAqkNtIr-QASG3T4jD3&activation=true&statuses=DEPRECATED&ps=1 HTTP/1.1" 200 35 "http://localhost:9000/dashboard?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFF"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:44 +0530] "GET /api/project_links/search?projectKey=ABCD HTTP/1.1" 200 12 "http://localhost:9000/dashboard?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFI"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:44 +0530] "GET /api/project_analyses/search?project=ABCD&ps=3 HTTP/1.1" 200 212 "http://localhost:9000/dashboard?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFD"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:44 +0530] "GET /api/measures/search_history?component=ABCD&metrics=sqale_index%2Cduplicated_lines_density%2Cncloc%2Ccoverage%2Cbugs%2Ccode_smells%2Cvulnerabilities&ps=1000 HTTP/1.1" 200 667 "http://localhost:9000/dashboard?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFH"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:44 +0530] "GET /api/rules/search?qprofile=AWAqkODlr-QASG3T4jIe&activation=true&statuses=DEPRECATED&ps=1 HTTP/1.1" 200 35 "http://localhost:9000/dashboard?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFG"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:44 +0530] "GET /api/metrics/search?ps=9999 HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFE"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:49 +0530] "GET /js/235.2765ed90.chunk.js HTTP/1.1" 200 - "http://localhost:9000/project/issues?id=ABCD&resolved=false" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFJ"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:50 +0530] "GET /api/issues/search?componentKeys=ABCD&s=FILE_LINE&resolved=false&ps=100&facets=severities%2Ctypes&additionalFields=_all HTTP/1.1" 200 - "http://localhost:9000/project/issues?id=ABCD&resolved=false" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFK"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:51 +0530] "GET /js/237.9f04b0e7.chunk.js HTTP/1.1" 200 - "http://localhost:9000/component_measures?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFL"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:51 +0530] "GET /api/metrics/search?ps=9999 HTTP/1.1" 200 - "http://localhost:9000/component_measures?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFM"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:51 +0530] "GET /api/measures/component?additionalFields=periods&componentKey=ABCD&metricKeys=new_technical_debt%2Cblocker_violations%2Cbugs%2Cburned_budget%2Cbusiness_value%2Cclasses%2Ccode_smells%2Ccognitive_complexity%2Ccomment_lines%2Ccomment_lines_density%2Cbranch_coverage%2Cnew_branch_coverage%2Cconditions_to_cover%2Cnew_conditions_to_cover%2Cconfirmed_issues%2Ccoverage%2Cnew_coverage%2Ccritical_violations%2Ccomplexity%2Cdirectories%2Cduplicated_blocks%2Cnew_duplicated_blocks%2Cduplicated_files%2Cduplicated_lines%2Cduplicated_lines_density%2Cnew_duplicated_lines%2Cnew_duplicated_lines_density%2Ceffort_to_reach_maintainability_rating_a%2Cfalse_positive_issues%2Cfiles%2Cfunctions%2Cgenerated_lines%2Cgenerated_ncloc%2Cinfo_violations%2Cviolations%2Cline_coverage%2Cnew_line_coverage%2Clines%2Cncloc%2Clines_to_cover%2Cnew_lines_to_cover%2Csqale_rating%2Cnew_maintainability_rating%2Cmajor_violations%2Cminor_violations%2Cnew_blocker_violations%2Cnew_bugs%2Cnew_code_smells%2Cnew_critical_violations%2Cnew_info_violations%2Cnew_violations%2Cnew_lines%2Cnew_major_violations%2Cnew_minor_violations%2Cnew_vulnerabilities%2Copen_issues%2Cprojects%2Calert_status%2Creliability_rating%2Cnew_reliability_rating%2Creliability_remediation_effort%2Cnew_reliability_remediation_effort%2Creopened_issues%2Csecurity_rating%2Cnew_security_rating%2Csecurity_remediation_effort%2Cnew_security_remediation_effort%2Cskipped_tests%2Cstatements%2Cteam_size%2Csqale_index%2Csqale_debt_ratio%2Cnew_sqale_debt_ratio%2Cuncovered_conditions%2Cnew_uncovered_conditions%2Cuncovered_lines%2Cnew_uncovered_lines%2Ctest_execution_time%2Ctest_errors%2Ctest_failures%2Ctest_success_density%2Ctests%2Cvulnerabilities%2Cwont_fix_issues HTTP/1.1" 200 - "http://localhost:9000/component_measures?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFN"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:51 +0530] "GET /api/measures/component_tree?s=metric&metricSort=ncloc&asc=false&ps=500&baseComponentKey=ABCD&metricKeys=sqale_index%2Ccoverage%2Cncloc%2Creliability_rating%2Csecurity_rating&strategy=leaves HTTP/1.1" 200 870 "http://localhost:9000/component_measures?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFO"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:54 +0530] "GET /api/measures/component?additionalFields=metrics%2Cperiods&componentKey=ABCD&metricKeys=alert_status%2Cquality_gate_details%2Cbugs%2Cnew_bugs%2Creliability_rating%2Cnew_reliability_rating%2Cvulnerabilities%2Cnew_vulnerabilities%2Csecurity_rating%2Cnew_security_rating%2Ccode_smells%2Cnew_code_smells%2Csqale_rating%2Cnew_maintainability_rating%2Csqale_index%2Cnew_technical_debt%2Ccoverage%2Cnew_coverage%2Cnew_lines_to_cover%2Ctests%2Cduplicated_lines_density%2Cnew_duplicated_lines_density%2Cduplicated_blocks%2Cncloc%2Cncloc_language_distribution%2Cprojects%2Cnew_lines HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFP"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:55 +0530] "GET /api/project_analyses/search?project=ABCD&ps=3 HTTP/1.1" 200 212 "http://localhost:9000/dashboard?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFQ"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:55 +0530] "GET /api/project_links/search?projectKey=ABCD HTTP/1.1" 200 12 "http://localhost:9000/dashboard?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFU"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:55 +0530] "GET /api/rules/search?qprofile=AWAqkNtIr-QASG3T4jD3&activation=true&statuses=DEPRECATED&ps=1 HTTP/1.1" 200 35 "http://localhost:9000/dashboard?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFS"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:55 +0530] "GET /api/rules/search?qprofile=AWAqkODlr-QASG3T4jIe&activation=true&statuses=DEPRECATED&ps=1 HTTP/1.1" 200 35 "http://localhost:9000/dashboard?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFT"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:55 +0530] "GET /api/measures/search_history?component=ABCD&metrics=sqale_index%2Cduplicated_lines_density%2Cncloc%2Ccoverage%2Cbugs%2Ccode_smells%2Cvulnerabilities&ps=1000 HTTP/1.1" 200 667 "http://localhost:9000/dashboard?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFV"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:55 +0530] "GET /api/metrics/search?ps=9999 HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFR"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:59 +0530] "GET /api/metrics/search?ps=9999 HTTP/1.1" 200 - "http://localhost:9000/component_measures?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFW"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:59 +0530] "GET /api/measures/component?additionalFields=periods&componentKey=ABCD&metricKeys=new_technical_debt%2Cblocker_violations%2Cbugs%2Cburned_budget%2Cbusiness_value%2Cclasses%2Ccode_smells%2Ccognitive_complexity%2Ccomment_lines%2Ccomment_lines_density%2Cbranch_coverage%2Cnew_branch_coverage%2Cconditions_to_cover%2Cnew_conditions_to_cover%2Cconfirmed_issues%2Ccoverage%2Cnew_coverage%2Ccritical_violations%2Ccomplexity%2Cdirectories%2Cduplicated_blocks%2Cnew_duplicated_blocks%2Cduplicated_files%2Cduplicated_lines%2Cduplicated_lines_density%2Cnew_duplicated_lines%2Cnew_duplicated_lines_density%2Ceffort_to_reach_maintainability_rating_a%2Cfalse_positive_issues%2Cfiles%2Cfunctions%2Cgenerated_lines%2Cgenerated_ncloc%2Cinfo_violations%2Cviolations%2Cline_coverage%2Cnew_line_coverage%2Clines%2Cncloc%2Clines_to_cover%2Cnew_lines_to_cover%2Csqale_rating%2Cnew_maintainability_rating%2Cmajor_violations%2Cminor_violations%2Cnew_blocker_violations%2Cnew_bugs%2Cnew_code_smells%2Cnew_critical_violations%2Cnew_info_violations%2Cnew_violations%2Cnew_lines%2Cnew_major_violations%2Cnew_minor_violations%2Cnew_vulnerabilities%2Copen_issues%2Cprojects%2Calert_status%2Creliability_rating%2Cnew_reliability_rating%2Creliability_remediation_effort%2Cnew_reliability_remediation_effort%2Creopened_issues%2Csecurity_rating%2Cnew_security_rating%2Csecurity_remediation_effort%2Cnew_security_remediation_effort%2Cskipped_tests%2Cstatements%2Cteam_size%2Csqale_index%2Csqale_debt_ratio%2Cnew_sqale_debt_ratio%2Cuncovered_conditions%2Cnew_uncovered_conditions%2Cuncovered_lines%2Cnew_uncovered_lines%2Ctest_execution_time%2Ctest_errors%2Ctest_failures%2Ctest_success_density%2Ctests%2Cvulnerabilities%2Cwont_fix_issues HTTP/1.1" 200 - "http://localhost:9000/component_measures?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFX"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:59 +0530] "GET /api/measures/component_tree?s=metric&metricSort=ncloc&asc=false&ps=500&baseComponentKey=ABCD&metricKeys=sqale_index%2Ccoverage%2Cncloc%2Creliability_rating%2Csecurity_rating&strategy=leaves HTTP/1.1" 200 870 "http://localhost:9000/component_measures?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFZ"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:34:59 +0530] "GET /api/measures/component?additionalFields=periods&componentKey=ABCD&metricKeys=new_technical_debt%2Cblocker_violations%2Cbugs%2Cburned_budget%2Cbusiness_value%2Cclasses%2Ccode_smells%2Ccognitive_complexity%2Ccomment_lines%2Ccomment_lines_density%2Cbranch_coverage%2Cnew_branch_coverage%2Cconditions_to_cover%2Cnew_conditions_to_cover%2Cconfirmed_issues%2Ccoverage%2Cnew_coverage%2Ccritical_violations%2Ccomplexity%2Cdirectories%2Cduplicated_blocks%2Cnew_duplicated_blocks%2Cduplicated_files%2Cduplicated_lines%2Cduplicated_lines_density%2Cnew_duplicated_lines%2Cnew_duplicated_lines_density%2Ceffort_to_reach_maintainability_rating_a%2Cfalse_positive_issues%2Cfiles%2Cfunctions%2Cgenerated_lines%2Cgenerated_ncloc%2Cinfo_violations%2Cviolations%2Cline_coverage%2Cnew_line_coverage%2Clines%2Cncloc%2Clines_to_cover%2Cnew_lines_to_cover%2Csqale_rating%2Cnew_maintainability_rating%2Cmajor_violations%2Cminor_violations%2Cnew_blocker_violations%2Cnew_bugs%2Cnew_code_smells%2Cnew_critical_violations%2Cnew_info_violations%2Cnew_violations%2Cnew_lines%2Cnew_major_violations%2Cnew_minor_violations%2Cnew_vulnerabilities%2Copen_issues%2Cprojects%2Calert_status%2Creliability_rating%2Cnew_reliability_rating%2Creliability_remediation_effort%2Cnew_reliability_remediation_effort%2Creopened_issues%2Csecurity_rating%2Cnew_security_rating%2Csecurity_remediation_effort%2Cnew_security_remediation_effort%2Cskipped_tests%2Cstatements%2Cteam_size%2Csqale_index%2Csqale_debt_ratio%2Cnew_sqale_debt_ratio%2Cuncovered_conditions%2Cnew_uncovered_conditions%2Cuncovered_lines%2Cnew_uncovered_lines%2Ctest_execution_time%2Ctest_errors%2Ctest_failures%2Ctest_success_density%2Ctests%2Cvulnerabilities%2Cwont_fix_issues HTTP/1.1" 200 - "http://localhost:9000/component_measures?id=ABCD" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFY"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:15:35:00 +0530] "GET /api/issues/search?componentKeys=ABCD&s=FILE_LINE&resolved=false&ps=100&facets=severities%2Ctypes&additionalFields=_all HTTP/1.1" 200 - "http://localhost:9000/project/issues?id=ABCD&resolved=false" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAFa"
